latitude,longitude,date,time,distance_in_m,speed_m/s,speed_kmh,formatted_time,total_time,total_distance
39.95193,116.44342,2008-02-03,20:56:41,875.9154998257213,19.46,70.06,45 segundos,"1 dias, 7 horas, 22 minutos, 49 segundos",310977.0549784983
39.96143,116.44115,2008-02-03,21:00:58,1073.9247354202023,4.18,15.05,"4 minutos, 17 segundos","1 dias, 7 horas, 27 minutos, 6 segundos",312050.9797139185
39.96185,116.4405,2008-02-03,21:01:43,72.45710174665517,1.61,5.8,45 segundos,"1 dias, 7 horas, 27 minutos, 51 segundos",312123.43681566516
39.96838,116.42271,2008-02-03,21:06:00,1681.034656782961,6.54,23.54,"4 minutos, 17 segundos","1 dias, 7 horas, 32 minutos, 8 segundos",313804.47147244815
39.96097,116.44078,2008-02-03,21:11:01,1746.5711403146609,5.8,20.88,"5 minutos, 1 segundos","1 dias, 7 horas, 37 minutos, 9 segundos",315551.04261276283
39.95888,116.44404,2008-02-03,21:11:46,362.2284814986551,8.05,28.98,45 segundos,"1 dias, 7 horas, 37 minutos, 54 segundos",315913.2710942615
39.9446,116.45532,2008-02-03,21:16:03,1856.290933934669,7.22,25.99,"4 minutos, 17 segundos","1 dias, 7 horas, 42 minutos, 11 segundos",317769.5620281962
39.94107,116.45527,2008-02-03,21:16:48,392.54123523777906,8.72,31.39,45 segundos,"1 dias, 7 horas, 42 minutos, 56 segundos",318162.10326343396
39.92951,116.45526,2008-02-03,21:21:05,1285.4136347775366,5.0,18.0,"4 minutos, 17 segundos","1 dias, 7 horas, 47 minutos, 13 segundos",319447.5168982115
39.92641,116.45523,2008-02-03,21:21:49,344.7137644939169,7.83,28.19,44 segundos,"1 dias, 7 horas, 47 minutos, 57 segundos",319792.23066270543
39.91646,116.44417,2008-02-03,21:26:06,1453.8500804423197,5.66,20.38,"4 minutos, 17 segundos","1 dias, 7 horas, 52 minutos, 14 segundos",321246.08074314776
39.91264,116.44414,2008-02-03,21:26:51,424.7723256831245,9.44,33.98,45 segundos,"1 dias, 7 horas, 52 minutos, 59 segundos",321670.8530688309
39.90572,116.455,2008-02-03,21:31:08,1204.196664332324,4.69,16.88,"4 minutos, 17 segundos","1 dias, 7 horas, 57 minutos, 16 segundos",322875.0497331632
39.90179,116.45492,2008-02-03,21:31:53,437.04933948645805,9.71,34.96,45 segundos,"1 dias, 7 horas, 58 minutos, 1 segundos",323312.09907264967
39.89203,116.45992,2008-02-03,21:36:10,1166.0763687026156,4.54,16.34,"4 minutos, 17 segundos","1 dias, 8 horas, 2 minutos, 18 segundos",324478.1754413523
39.89202,116.4655,2008-02-03,21:36:54,476.0578814943707,10.82,38.95,44 segundos,"1 dias, 8 horas, 3 minutos, 2 segundos",324954.23332284665
39.8918,116.48597,2008-02-03,21:41:11,1746.568203472335,6.8,24.48,"4 minutos, 17 segundos","1 dias, 8 horas, 7 minutos, 19 segundos",326700.801526319
39.89181,116.49152,2008-02-03,21:41:56,473.4999642480087,10.52,37.87,45 segundos,"1 dias, 8 horas, 8 minutos, 4 segundos",327174.301490567
39.89401,116.49861,2008-02-03,21:46:13,652.469133615725,2.54,9.14,"4 minutos, 17 segundos","1 dias, 8 horas, 12 minutos, 21 segundos",327826.7706241827
39.89207,116.49651,2008-02-03,21:46:58,280.4140962212926,6.23,22.43,45 segundos,"1 dias, 8 horas, 13 minutos, 6 segundos",328107.184720404
39.89197,116.47166,2008-02-03,21:51:14,2120.1020830701254,8.28,29.81,"4 minutos, 16 segundos","1 dias, 8 horas, 17 minutos, 22 segundos",330227.2868034741
39.88967,116.47108,2008-02-03,21:56:16,260.491499190207,0.86,3.1,"5 minutos, 2 segundos","1 dias, 8 horas, 22 minutos, 24 segundos",330487.77830266434
39.88537,116.47119,2008-02-03,21:57:01,478.23028591336725,10.63,38.27,45 segundos,"1 dias, 8 horas, 23 minutos, 9 segundos",330966.00858857774
39.88062,116.4594,2008-02-03,22:01:18,1136.2190306388184,4.42,15.91,"4 minutos, 17 segundos","1 dias, 8 horas, 27 minutos, 26 segundos",332102.22761921654
39.88121,116.45852,2008-02-03,22:02:03,99.7116018928493,2.22,7.99,45 segundos,"1 dias, 8 horas, 28 minutos, 11 segundos",332201.9392211094
39.88118,116.45774,2008-02-03,22:04:03,66.63960221853625,0.56,2.02,"2 minutos, 0 segundos","1 dias, 8 horas, 30 minutos, 11 segundos",332268.5788233279
39.88121,116.45765,2008-02-03,22:09:10,8.37277088376472,0.03,0.11,"5 minutos, 7 segundos","1 dias, 8 horas, 35 minutos, 18 segundos",332276.9515942117
39.88105,116.45865,2008-02-04,07:49:31,87.16338229020555,0.0,0.0,"9 horas, 40 minutos, 21 segundos","1 dias, 18 horas, 15 minutos, 39 segundos",332364.1149765019
39.87486,116.45245,2008-02-04,07:52:46,868.1342207519582,4.45,16.02,"3 minutos, 15 segundos","1 dias, 18 horas, 18 minutos, 54 segundos",333232.24919725384
39.88288,116.45003,2008-02-04,07:54:33,915.3798758416632,8.55,30.78,"1 minutos, 47 segundos","1 dias, 18 horas, 20 minutos, 41 segundos",334147.6290730955
39.87931,116.44463,2008-02-04,07:57:47,608.1891297494653,3.13,11.27,"3 minutos, 14 segundos","1 dias, 18 horas, 23 minutos, 55 segundos",334755.818202845
39.87491,116.44972,2008-02-04,07:59:34,654.2401883394789,6.11,22.0,"1 minutos, 47 segundos","1 dias, 18 horas, 25 minutos, 42 segundos",335410.0583911845
39.88314,116.45437,2008-02-04,08:02:49,997.4528746796469,5.12,18.43,"3 minutos, 15 segundos","1 dias, 18 horas, 28 minutos, 57 segundos",336407.51126586413
39.88315,116.45483,2008-02-04,08:04:36,39.265639250273686,0.37,1.33,"1 minutos, 47 segundos","1 dias, 18 horas, 30 minutos, 44 segundos",336446.7769051144
39.90326,116.4558,2008-02-04,08:07:50,2237.6607153906125,11.53,41.51,"3 minutos, 14 segundos","1 dias, 18 horas, 33 minutos, 58 segundos",338684.43762050505
39.90629,116.45544,2008-02-04,08:09:38,338.317110058503,3.13,11.27,"1 minutos, 48 segundos","1 dias, 18 horas, 35 minutos, 46 segundos",339022.75473056355
39.8924,116.44202,2008-02-04,08:12:52,1922.5100748404764,9.91,35.68,"3 minutos, 14 segundos","1 dias, 18 horas, 39 minutos, 0 segundos",340945.264805404
39.88287,116.43914,2008-02-04,08:14:39,1087.8039322137654,10.17,36.61,"1 minutos, 47 segundos","1 dias, 18 horas, 40 minutos, 47 segundos",342033.06873761775
39.86984,116.41131,2008-02-04,08:17:54,2781.9333912593524,14.27,51.37,"3 minutos, 15 segundos","1 dias, 18 horas, 44 minutos, 2 segundos",344815.0021288771
39.87014,116.38615,2008-02-04,08:19:41,2147.469349158334,20.07,72.25,"1 minutos, 47 segundos","1 dias, 18 horas, 45 minutos, 49 segundos",346962.47147803544
39.8683,116.34828,2008-02-04,08:22:55,3238.4157068479835,16.69,60.08,"3 minutos, 14 segundos","1 dias, 18 horas, 49 minutos, 3 segundos",350200.8871848834
39.86654,116.34923,2008-02-04,08:24:43,211.83332534952783,1.96,7.06,"1 minutos, 48 segundos","1 dias, 18 horas, 50 minutos, 51 segundos",350412.72051023296
39.86681,116.36182,2008-02-04,08:27:57,1074.9298122379785,5.54,19.94,"3 minutos, 14 segundos","1 dias, 18 horas, 54 minutos, 5 segundos",351487.65032247093
39.86907,116.36829,2008-02-04,08:29:44,606.6757304325444,5.67,20.41,"1 minutos, 47 segundos","1 dias, 18 horas, 55 minutos, 52 segundos",352094.3260529035
39.88175,116.37576,2008-02-04,08:32:59,1547.3570591230664,7.94,28.58,"3 minutos, 15 segundos","1 dias, 18 horas, 59 minutos, 7 segundos",353641.68311202654
39.88494,116.38512,2008-02-04,08:34:46,873.8755767648012,8.17,29.41,"1 minutos, 47 segundos","1 dias, 19 horas, 0 minutos, 54 segundos",354515.55868879135
39.89135,116.40575,2008-02-04,08:39:48,1898.9820320234687,6.29,22.64,"5 minutos, 2 segundos","1 dias, 19 horas, 5 minutos, 56 segundos",356414.54072081484
39.89565,116.41282,2008-02-04,08:43:02,769.6891001997253,3.97,14.29,"3 minutos, 14 segundos","1 dias, 19 horas, 9 minutos, 10 segundos",357184.22982101457
39.89536,116.42127,2008-02-04,08:44:49,721.594330947547,6.74,24.26,"1 minutos, 47 segundos","1 dias, 19 horas, 10 minutos, 57 segundos",357905.8241519621
39.88341,116.44298,2008-02-04,08:49:51,2279.5845061770324,7.55,27.18,"5 minutos, 2 segundos","1 dias, 19 horas, 15 minutos, 59 segundos",360185.4086581392
39.89841,116.43209,2008-02-04,08:53:05,1909.2366137205065,9.84,35.42,"3 minutos, 14 segundos","1 dias, 19 horas, 19 minutos, 13 segundos",362094.64527185966
39.90846,116.43007,2008-02-04,08:54:53,1130.7148916796511,10.47,37.69,"1 minutos, 48 segundos","1 dias, 19 horas, 21 minutos, 1 segundos",363225.3601635393
39.9158,116.4115,2008-02-04,09:03:09,1781.7562834678113,3.59,12.92,"8 minutos, 16 segundos","1 dias, 19 horas, 29 minutos, 17 segundos",365007.1164470071
39.90707,116.41159,2008-02-04,09:04:56,970.7620591199249,9.07,32.65,"1 minutos, 47 segundos","1 dias, 19 horas, 31 minutos, 4 segundos",365977.87850612705
39.89577,116.41176,2008-02-04,09:08:10,1256.5863506930034,6.48,23.33,"3 minutos, 14 segundos","1 dias, 19 horas, 34 minutos, 18 segundos",367234.46485682006
39.89592,116.41836,2008-02-04,09:09:58,563.2932890135223,5.22,18.79,"1 minutos, 48 segundos","1 dias, 19 horas, 36 minutos, 6 segundos",367797.75814583356
39.89215,116.42931,2008-02-04,09:13:12,1023.916834006983,5.28,19.01,"3 minutos, 14 segundos","1 dias, 19 horas, 39 minutos, 20 segundos",368821.6749798405
39.89216,116.44225,2008-02-04,09:14:59,1103.9719748255616,10.32,37.15,"1 minutos, 47 segundos","1 dias, 19 horas, 41 minutos, 7 segundos",369925.64695466607
39.8833,116.44384,2008-02-04,09:18:14,994.4832307581532,5.1,18.36,"3 minutos, 15 segundos","1 dias, 19 horas, 44 minutos, 22 segundos",370920.13018542423
39.88244,116.44468,2008-02-04,09:20:01,119.50651696840815,1.12,4.03,"1 minutos, 47 segundos","1 dias, 19 horas, 46 minutos, 9 segundos",371039.63670239266
39.88031,116.44681,2008-02-04,09:23:15,298.54355755927213,1.54,5.54,"3 minutos, 14 segundos","1 dias, 19 horas, 49 minutos, 23 segundos",371338.1802599519
39.88038,116.44027,2008-02-04,09:25:03,558.1081354247345,5.17,18.61,"1 minutos, 48 segundos","1 dias, 19 horas, 51 minutos, 11 segundos",371896.28839537664
39.89537,116.43815,2008-02-04,09:28:17,1676.5974609693728,8.64,31.1,"3 minutos, 14 segundos","1 dias, 19 horas, 54 minutos, 25 segundos",373572.885856346
39.89938,116.42417,2008-02-04,09:30:04,1273.2371099058573,11.9,42.84,"1 minutos, 47 segundos","1 dias, 19 horas, 56 minutos, 12 segundos",374846.12296625186
39.89976,116.41242,2008-02-04,09:33:19,1003.2287693574949,5.14,18.5,"3 minutos, 15 segundos","1 dias, 19 horas, 59 minutos, 27 segundos",375849.35173560935
39.89971,116.40657,2008-02-04,09:35:06,499.06640509671803,4.66,16.78,"1 minutos, 47 segundos","1 dias, 20 horas, 1 minutos, 14 segundos",376348.4181407061
39.89894,116.39418,2008-02-04,09:38:20,1060.4000564071514,5.47,19.69,"3 minutos, 14 segundos","1 dias, 20 horas, 4 minutos, 28 segundos",377408.8181971132
39.89885,116.39348,2008-02-04,09:40:08,60.54714996080176,0.56,2.02,"1 minutos, 48 segundos","1 dias, 20 horas, 6 minutos, 16 segundos",377469.36534707405
39.89873,116.3762,2008-02-04,09:43:22,1474.1546182636937,7.6,27.36,"3 minutos, 14 segundos","1 dias, 20 horas, 9 minutos, 30 segundos",378943.51996533776
39.89847,116.3678,2008-02-04,09:45:09,717.1585430133099,6.7,24.12,"1 minutos, 47 segundos","1 dias, 20 horas, 11 minutos, 17 segundos",379660.6785083511
39.90203,116.35088,2008-02-04,09:48:24,1496.652511270755,7.68,27.65,"3 minutos, 15 segundos","1 dias, 20 horas, 14 minutos, 32 segundos",381157.33101962187
39.9042,116.35425,2008-02-04,09:50:11,375.3106199796421,3.51,12.64,"1 minutos, 47 segundos","1 dias, 20 horas, 16 minutos, 19 segundos",381532.6416396015
39.89842,116.3571,2008-02-04,09:53:25,687.1509330065447,3.54,12.74,"3 minutos, 14 segundos","1 dias, 20 horas, 19 minutos, 33 segundos",382219.79257260804
39.89743,116.35713,2008-02-04,09:58:27,110.11272194575496,0.36,1.3,"5 minutos, 2 segundos","1 dias, 20 horas, 24 minutos, 35 segundos",382329.9052945538
39.89246,116.35717,2008-02-04,10:00:14,552.6493209499181,5.16,18.58,"1 minutos, 47 segundos","1 dias, 20 horas, 26 minutos, 22 segundos",382882.5546155037
39.88521,116.3573,2008-02-04,10:05:16,806.2395142747945,2.67,9.61,"5 minutos, 2 segundos","1 dias, 20 horas, 31 minutos, 24 segundos",383688.7941297785
39.88612,116.36153,2008-02-04,10:08:30,374.8314098027063,1.93,6.95,"3 minutos, 14 segundos","1 dias, 20 horas, 34 minutos, 38 segundos",384063.62553958123
39.88784,116.36669,2008-02-04,10:10:18,480.00479195185017,4.44,15.98,"1 minutos, 48 segundos","1 dias, 20 horas, 36 minutos, 26 segundos",384543.6303315331
39.88803,116.37724,2008-02-04,10:13:32,900.3727465054204,4.64,16.7,"3 minutos, 14 segundos","1 dias, 20 horas, 39 minutos, 40 segundos",385444.0030780385
39.88804,116.37762,2008-02-04,10:15:19,32.44057347404352,0.3,1.08,"1 minutos, 47 segundos","1 dias, 20 horas, 41 minutos, 27 segundos",385476.44365151256
39.89797,116.37808,2008-02-04,10:18:34,1104.8628108398145,5.67,20.41,"3 minutos, 15 segundos","1 dias, 20 horas, 44 minutos, 42 segundos",386581.3064623524
39.8999,116.37796,2008-02-04,10:20:21,214.8502167056218,2.01,7.24,"1 minutos, 47 segundos","1 dias, 20 horas, 46 minutos, 29 segundos",386796.15667905804
39.9004,116.38543,2008-02-04,10:23:35,639.6468235362088,3.3,11.88,"3 minutos, 14 segundos","1 dias, 20 horas, 49 minutos, 43 segundos",387435.80350259424
39.89871,116.38963,2008-02-04,10:25:23,404.57418344278636,3.75,13.5,"1 minutos, 48 segundos","1 dias, 20 horas, 51 minutos, 31 segundos",387840.37768603704
39.89951,116.40518,2008-02-04,10:28:37,1329.4873557124843,6.85,24.66,"3 minutos, 14 segundos","1 dias, 20 horas, 54 minutos, 45 segundos",389169.86504174955
39.89968,116.41185,2008-02-04,10:30:24,569.3007818059316,5.32,19.15,"1 minutos, 47 segundos","1 dias, 20 horas, 56 minutos, 32 segundos",389739.1658235555
39.89922,116.42036,2008-02-04,10:33:39,727.7500376113818,3.73,13.43,"3 minutos, 15 segundos","1 dias, 20 horas, 59 minutos, 47 segundos",390466.9158611669
39.89928,116.42555,2008-02-04,10:35:26,442.78740100822273,4.14,14.9,"1 minutos, 47 segundos","1 dias, 21 horas, 1 minutos, 34 segundos",390909.70326217514
39.89374,116.42581,2008-02-04,10:38:40,616.4190776654636,3.18,11.45,"3 minutos, 14 segundos","1 dias, 21 horas, 4 minutos, 48 segundos",391526.12233984063
39.89616,116.42623,2008-02-04,10:40:27,271.4667442305277,2.54,9.14,"1 minutos, 47 segundos","1 dias, 21 horas, 6 minutos, 35 segundos",391797.58908407117
39.89225,116.43321,2008-02-04,10:43:42,737.3067977410129,3.78,13.61,"3 minutos, 15 segundos","1 dias, 21 horas, 9 minutos, 50 segundos",392534.8958818122
39.89028,116.44953,2008-02-04,10:45:29,1409.4791400485424,13.17,47.41,"1 minutos, 47 segundos","1 dias, 21 horas, 11 minutos, 37 segundos",393944.37502186076
39.89139,116.4496,2008-02-04,10:48:44,123.57076884079662,0.63,2.27,"3 minutos, 15 segundos","1 dias, 21 horas, 14 minutos, 52 segundos",394067.94579070155
39.894,116.42135,2008-02-04,10:53:45,2427.5302376689374,8.06,29.02,"5 minutos, 1 segundos","1 dias, 21 horas, 19 minutos, 53 segundos",396495.4760283705
39.89599,116.41976,2008-02-04,10:55:32,259.54456826668144,2.43,8.75,"1 minutos, 47 segundos","1 dias, 21 horas, 21 minutos, 40 segundos",396755.02059663716
39.89587,116.41542,2008-02-04,10:58:47,370.4855015752539,1.9,6.84,"3 minutos, 15 segundos","1 dias, 21 horas, 24 minutos, 55 segundos",397125.5060982124
39.89609,116.41695,2008-02-04,11:00:34,132.79674858162804,1.24,4.46,"1 minutos, 47 segundos","1 dias, 21 horas, 26 minutos, 42 segundos",397258.302846794
39.89222,116.42448,2008-02-04,11:05:36,773.2124125159006,2.56,9.22,"5 minutos, 2 segundos","1 dias, 21 horas, 31 minutos, 44 segundos",398031.5152593099
39.89215,116.44424,2008-02-04,11:08:50,1685.8344747023452,8.69,31.28,"3 minutos, 14 segundos","1 dias, 21 horas, 34 minutos, 58 segundos",399717.34973401227
39.8893,116.44959,2008-02-04,11:10:37,555.6700313904697,5.19,18.68,"1 minutos, 47 segundos","1 dias, 21 horas, 36 minutos, 45 segundos",400273.0197654027
39.89213,116.41903,2008-02-04,11:38:14,2626.191518559884,1.58,5.69,"27 minutos, 37 segundos","1 dias, 22 horas, 4 minutos, 22 segundos",402899.2112839626
39.89118,116.3978,2008-02-04,11:42:21,1814.3207812377136,7.35,26.46,"4 minutos, 7 segundos","1 dias, 22 horas, 8 minutos, 29 segundos",404713.5320652003
39.8901,116.39237,2008-02-04,11:43:15,478.58086379580624,8.86,31.9,54 segundos,"1 dias, 22 horas, 9 minutos, 23 segundos",405192.11292899615
39.89294,116.37847,2008-02-04,11:47:22,1227.2112807969174,4.97,17.89,"4 minutos, 7 segundos","1 dias, 22 horas, 13 minutos, 30 segundos",406419.32420979306
39.89497,116.37829,2008-02-04,11:48:18,226.24744413898878,4.04,14.54,56 segundos,"1 dias, 22 horas, 14 minutos, 26 segundos",406645.57165393204
39.89848,116.36861,2008-02-04,11:52:24,913.3781930171465,3.71,13.36,"4 minutos, 6 segundos","1 dias, 22 horas, 18 minutos, 32 segundos",407558.9498469492
39.89839,116.36542,2008-02-04,11:53:18,272.31271057794595,5.04,18.14,54 segundos,"1 dias, 22 horas, 19 minutos, 26 segundos",407831.26255752717
39.89797,116.33809,2008-02-04,11:57:26,2331.911786307724,9.4,33.84,"4 minutos, 8 segundos","1 dias, 22 horas, 23 minutos, 34 segundos",410163.17434383486
39.89801,116.33773,2008-02-04,11:58:20,31.031068746135592,0.57,2.05,54 segundos,"1 dias, 22 horas, 24 minutos, 28 segundos",410194.205412581
39.90114,116.35031,2008-02-04,12:02:27,1128.1691268384536,4.57,16.45,"4 minutos, 7 segundos","1 dias, 22 horas, 28 minutos, 35 segundos",411322.3745394194
39.90025,116.3502,2008-02-04,12:03:22,99.40734514338443,1.81,6.52,55 segundos,"1 dias, 22 horas, 29 minutos, 30 segundos",411421.7818845628
39.89022,116.35725,2008-02-04,12:07:29,1267.1197119401256,5.13,18.47,"4 minutos, 7 segundos","1 dias, 22 horas, 33 minutos, 37 segundos",412688.9015965029
39.88897,116.35732,2008-02-04,12:12:31,139.12190622533416,0.46,1.66,"5 minutos, 2 segundos","1 dias, 22 horas, 38 minutos, 39 segundos",412828.02350272826
39.88863,116.35734,2008-02-04,12:13:30,37.84476388886156,0.64,2.3,59 segundos,"1 dias, 22 horas, 39 minutos, 38 segundos",412865.8682666171
39.88791,116.36467,2008-02-04,12:17:32,630.4954297742488,2.61,9.4,"4 minutos, 2 segundos","1 dias, 22 horas, 43 minutos, 40 segundos",413496.36369639135
39.88784,116.36628,2008-02-04,12:18:27,137.58549267605812,2.5,9.0,55 segundos,"1 dias, 22 horas, 44 minutos, 35 segundos",413633.9491890674
39.88781,116.36734,2008-02-04,12:22:34,90.50072921159843,0.37,1.33,"4 minutos, 7 segundos","1 dias, 22 horas, 48 minutos, 42 segundos",413724.449918279
39.88799,116.36661,2008-02-04,12:23:28,65.4205205723307,1.21,4.36,54 segundos,"1 dias, 22 horas, 49 minutos, 36 segundos",413789.87043885136
39.88769,116.36745,2008-02-04,12:27:35,79.0519194718118,0.32,1.15,"4 minutos, 7 segundos","1 dias, 22 horas, 53 minutos, 43 segundos",413868.9223583232
39.88789,116.37505,2008-02-04,12:28:30,648.8137853327021,11.8,42.48,55 segundos,"1 dias, 22 horas, 54 minutos, 38 segundos",414517.7361436559
39.89039,116.3952,2008-02-04,12:32:37,1741.495676375658,7.05,25.38,"4 minutos, 7 segundos","1 dias, 22 horas, 58 minutos, 45 segundos",416259.23182003153
39.89111,116.40051,2008-02-04,12:33:32,460.0498367932974,8.36,30.1,55 segundos,"1 dias, 22 horas, 59 minutos, 40 segundos",416719.2816568248
39.89854,116.4058,2008-02-04,12:37:39,941.4029113659683,3.81,13.72,"4 minutos, 7 segundos","1 dias, 23 horas, 3 minutos, 47 segundos",417660.6845681908
39.90038,116.40549,2008-02-04,12:38:33,206.30059837726276,3.82,13.75,54 segundos,"1 dias, 23 horas, 4 minutos, 41 segundos",417866.985166568
39.90138,116.40992,2008-02-04,12:42:40,393.91559624201346,1.59,5.72,"4 minutos, 7 segundos","1 dias, 23 horas, 8 minutos, 48 segundos",418260.90076281
39.90146,116.40981,2008-02-04,12:43:35,12.9297600004905,0.24,0.86,55 segundos,"1 dias, 23 horas, 9 minutos, 43 segundos",418273.8305228105
39.90416,116.40991,2008-02-04,12:47:42,300.34745815720487,1.22,4.39,"4 minutos, 7 segundos","1 dias, 23 horas, 13 minutos, 50 segundos",418574.17798096774
39.90627,116.4098,2008-02-04,12:48:37,234.80883611284082,4.27,15.37,55 segundos,"1 dias, 23 horas, 14 minutos, 45 segundos",418808.9868170806
39.90685,116.42234,2008-02-04,12:52:44,1071.5632394420236,4.34,15.62,"4 minutos, 7 segundos","1 dias, 23 horas, 18 minutos, 52 segundos",419880.5500565226
39.90544,116.42611,2008-02-04,12:53:38,357.75563336776935,6.63,23.87,54 segundos,"1 dias, 23 horas, 19 minutos, 46 segundos",420238.30568989035
39.90115,116.41531,2008-02-04,12:57:45,1037.4259020483278,4.2,15.12,"4 minutos, 7 segundos","1 dias, 23 horas, 23 minutos, 53 segundos",421275.73159193865
39.9,116.41339,2008-02-04,13:02:47,207.79074761698936,0.69,2.48,"5 minutos, 2 segundos","1 dias, 23 horas, 28 minutos, 55 segundos",421483.5223395556
39.89998,116.41333,2008-02-04,13:03:41,5.580559926048143,0.1,0.36,54 segundos,"1 dias, 23 horas, 29 minutos, 49 segundos",421489.10289948166
39.89967,116.40588,2008-02-04,13:07:49,636.4570673574794,2.57,9.25,"4 minutos, 8 segundos","1 dias, 23 horas, 33 minutos, 57 segundos",422125.55996683915
39.8995,116.40157,2008-02-04,13:08:43,368.15184913964055,6.82,24.55,54 segundos,"1 dias, 23 horas, 34 minutos, 51 segundos",422493.7118159788
39.89905,116.38284,2008-02-04,13:12:50,1598.5604941469767,6.47,23.29,"4 minutos, 7 segundos","1 dias, 23 horas, 38 minutos, 58 segundos",424092.27231012576
39.89889,116.37897,2008-02-04,13:13:45,330.6138617829473,6.01,21.64,55 segundos,"1 dias, 23 horas, 39 minutos, 53 segundos",424422.8861719087
39.8985,116.36149,2008-02-04,13:17:52,1491.7880253236585,6.04,21.74,"4 minutos, 7 segundos","1 dias, 23 horas, 44 minutos, 0 segundos",425914.67419723235
39.89865,116.35864,2008-02-04,13:18:46,243.69540149694677,4.51,16.24,54 segundos,"1 dias, 23 horas, 44 minutos, 54 segundos",426158.3695987293
39.89632,116.32873,2008-02-04,13:22:54,2564.6822725689512,10.34,37.22,"4 minutos, 8 segundos","1 dias, 23 horas, 49 minutos, 2 segundos",428723.05187129823
39.89604,116.32244,2008-02-04,13:23:48,537.5000497416853,9.95,35.82,54 segundos,"1 dias, 23 horas, 49 minutos, 56 segundos",429260.55192103994
39.89607,116.31606,2008-02-04,13:27:55,544.2866417972834,2.2,7.92,"4 minutos, 7 segundos","1 dias, 23 horas, 54 minutos, 3 segundos",429804.8385628372
39.89663,116.31551,2008-02-04,13:28:50,77.96763015140546,1.42,5.11,55 segundos,"1 dias, 23 horas, 54 minutos, 58 segundos",429882.80619298865
39.90425,116.31528,2008-02-04,13:32:57,847.5324684827764,3.43,12.35,"4 minutos, 7 segundos","1 dias, 23 horas, 59 minutos, 5 segundos",430730.33866147144
39.90557,116.31529,2008-02-04,13:33:51,146.77978169370553,2.72,9.79,54 segundos,"1 dias, 23 horas, 59 minutos, 59 segundos",430877.11844316515
39.90544,116.32828,2008-02-04,13:37:59,1108.1155593418434,4.47,16.09,"4 minutos, 8 segundos","2 dias, 0 horas, 4 minutos, 7 segundos",431985.234002507
39.90539,116.32946,2008-02-04,13:38:53,100.80523116123844,1.87,6.73,54 segundos,"2 dias, 0 horas, 5 minutos, 1 segundos",432086.03923366824
39.90585,116.33668,2008-02-04,13:43:00,617.9711409414805,2.5,9.0,"4 minutos, 7 segundos","2 dias, 0 horas, 9 minutos, 8 segundos",432704.01037460973
39.90584,116.33857,2008-02-04,13:43:55,161.2162912872214,2.93,10.55,55 segundos,"2 dias, 0 horas, 10 minutos, 3 segundos",432865.22666589695
39.8976,116.35211,2008-02-04,13:48:02,1474.2895703729164,5.97,21.49,"4 minutos, 7 segundos","2 dias, 0 horas, 14 minutos, 10 segundos",434339.51623626985
39.89791,116.3567,2008-02-04,13:48:56,393.07653426288374,7.28,26.21,54 segundos,"2 dias, 0 horas, 15 minutos, 4 segundos",434732.5927705327
39.89865,116.38014,2008-02-04,13:53:04,2001.2887003796943,8.07,29.05,"4 minutos, 8 segundos","2 dias, 0 horas, 19 minutos, 12 segundos",436733.8814709124
39.89886,116.38669,2008-02-04,13:53:58,559.2447829646678,10.36,37.3,54 segundos,"2 dias, 0 horas, 20 minutos, 6 segundos",437293.12625387707
39.89943,116.40533,2008-02-04,13:58:05,1591.3653418239412,6.44,23.18,"4 minutos, 7 segundos","2 dias, 0 horas, 24 minutos, 13 segundos",438884.491595701
39.89609,116.41232,2008-02-04,14:03:07,702.4995825935376,2.33,8.39,"5 minutos, 2 segundos","2 dias, 0 horas, 29 minutos, 15 segundos",439586.9911782946
39.89577,116.41237,2008-02-04,14:04:01,35.837131352998696,0.66,2.38,54 segundos,"2 dias, 0 horas, 30 minutos, 9 segundos",439622.82830964756
39.89554,116.41104,2008-02-04,14:08:09,116.3092884162318,0.47,1.69,"4 minutos, 8 segundos","2 dias, 0 horas, 34 minutos, 17 segundos",439739.1375980638
39.89404,116.41177,2008-02-04,14:09:03,178.03977753985225,3.3,11.88,54 segundos,"2 dias, 0 horas, 35 minutos, 11 segundos",439917.17737560364
39.89023,116.39273,2008-02-04,14:13:10,1678.7281742793284,6.8,24.48,"4 minutos, 7 segundos","2 dias, 0 horas, 39 minutos, 18 segundos",441595.90554988297
39.88942,116.38956,2008-02-04,14:14:05,285.0596340298997,5.18,18.65,55 segundos,"2 dias, 0 horas, 40 minutos, 13 segundos",441880.9651839129
39.88822,116.37865,2008-02-04,14:18:12,940.3432072913289,3.81,13.72,"4 minutos, 7 segundos","2 dias, 0 horas, 44 minutos, 20 segundos",442821.3083912042
39.88818,116.37177,2008-02-04,14:19:06,587.0154265218792,10.87,39.13,54 segundos,"2 dias, 0 horas, 45 minutos, 14 segundos",443408.3238177261
39.89847,116.37327,2008-02-04,14:23:14,1151.3297877900627,4.64,16.7,"4 minutos, 8 segundos","2 dias, 0 horas, 49 minutos, 22 segundos",444559.6536055162
39.89883,116.38273,2008-02-04,14:24:08,807.9922062595889,14.96,53.86,54 segundos,"2 dias, 0 horas, 50 minutos, 16 segundos",445367.64581177576
39.89935,116.40029,2008-02-04,14:28:15,1499.0889849133864,6.07,21.85,"4 minutos, 7 segundos","2 dias, 0 horas, 54 minutos, 23 segundos",446866.7347966891
